,0
8578,99
8579,71
8580,512
8581,46
8582,114
8583,414
8584,704
8585,105
8586,36
8587,104
8588,108
8589,35
8590,429
8591,97
8592,53
8593,27
8594,17
8595,41
8596,54
8597,471
8598,789
8599,73
8600,50
8601,440
8602,644
8603,29
8604,262
8605,2804
8606,13
8607,23
8608,97
8609,406
8610,46
8611,35
8612,109
8613,29
8614,6
8615,233
8616,425
8617,210
8618,73
8619,20
8620,51
8621,1275
8622,483
8623,46
8624,12
8625,21
8626,110
8627,162
8628,1634
8629,1
8630,447
8631,15
8632,93
8633,48
8634,33
8635,42
8636,100
8637,244
8638,1004
8639,41
8640,348
8641,44
8642,98
8643,457
8644,119
8645,5
8646,505
8647,292
8648,347
8649,111
8650,110
8651,10
8652,24
8653,80
8654,2239
8655,1449
8656,91
8657,88
8658,943
8659,567
8660,1160
8661,50
8662,817
8663,46
8664,1570
8665,47
8666,13
8667,310
8668,789
8669,86
8670,1373
8671,607
8672,925
8673,90
8674,14
8675,387
8676,1746
8677,230
8678,133
8679,130
8680,289
8681,59
8682,1104
8683,2386
8684,433
8685,1128
8686,39
8687,75
8688,325
8689,474
8690,46
8691,42
8692,109
8693,485
8694,1203
8695,2117
8696,35
8697,6
8698,134
8699,795
8700,2020
8701,429
8702,118
8703,923
8704,5955
8705,57
8706,603
8707,28
8708,84
8709,48
8710,126
8711,103
8712,698
8713,2185
8714,72
8715,221
8716,317
8717,17
8718,170
8719,198
8720,246
8721,305
8722,1023
8723,123
8724,120
8725,58
8726,65
8727,320
8728,168
8729,18
8730,362
8731,72
8732,2524
8733,243
8734,1109
8735,623
8736,59
8737,286
8738,347
8739,78
8740,1884
8741,108
8742,184
8743,214
8744,59
8745,30
8746,98
8747,129
8748,309
8749,160
8750,297
8751,220
8752,33
8753,206
8754,1245
8755,101
8756,1086
8757,157
8758,561
8759,81
8760,796
8761,38
8762,319
8763,873
8764,69
8765,43
8766,134
8767,134
8768,585
8769,205
8770,148
8771,543
8772,30
8773,120
8774,30
8775,391
8776,142
8777,84
8778,593
8779,26
8780,87
8781,69
8782,633
8783,310
8784,35
8785,75
8786,1019
8787,73
8788,64
8789,67
8790,839
8791,1336
8792,41
8793,131
8794,298
8795,784
8796,234
8797,405
8798,94
8799,395
8800,42
8801,161
8802,78
8803,667
8804,20
8805,483
8806,732
8807,381
8808,406
8809,49
8810,1
8811,287
8812,57
8813,255
8814,1030
8815,555
8816,522
8817,123
8818,42
8819,84
8820,1189
8821,209
8822,308
8823,33
8824,581
8825,1370
8826,784
8827,1066
8828,890
8829,4
8830,1216
8831,8
8832,72
8833,27
8834,29
8835,665
8836,603
8837,195
8838,1165
8839,537
8840,32
8841,227
8842,226
8843,407
8844,25
8845,93
8846,1414
8847,697
8848,57
8849,611
8850,696
8851,103
8852,627
8853,819
8854,46
8855,286
8856,94
8857,112
8858,729
8859,713
8860,38
8861,22
8862,65
8863,1990
8864,66
8865,854
8866,65
8867,856
8868,87
8869,987
8870,59
8871,913
8872,134
8873,210
8874,449
8875,130
8876,92
8877,18
8878,282
8879,286
8880,1086
8881,82
8882,411
8883,944
8884,732
8885,1572
8886,158
8887,1865
8888,873
8889,454
8890,580
8891,29
8892,666
8893,1072
8894,99
8895,744
8896,467
8897,263
8898,560
8899,719
8900,202
8901,451
8902,466
8903,360
8904,32
8905,662
8906,1086
8907,30
8908,81
8909,590
8910,20
8911,28
8912,80
8913,54
8914,237
8915,95
8916,393
8917,821
8918,83
8919,939
8920,4
8921,838
8922,327
8923,98
8924,869
8925,9
8926,964
8927,437
8928,316
8929,168
8930,308
8931,1233
8932,317
8933,687
8934,178
8935,113
8936,25
8937,536
8938,234
8939,197
8940,405
8941,48
8942,285
8943,18
8944,881
8945,22
8946,733
8947,616
8948,518
8949,873
8950,429
8951,736
8952,868
8953,1329
8954,7399
8955,214
8956,122
8957,257
8958,439
8959,88
8960,287
8961,25
8962,163
8963,608
8964,428
8965,312
8966,159
8967,36
8968,65
8969,28
8970,613
8971,1465
8972,42
8973,159
8974,428
8975,125
8976,877
8977,130
8978,186
8979,1079
8980,1292
8981,43
8982,42
8983,644
8984,16
8985,1393
8986,32
8987,84
8988,35
8989,148
8990,497
8991,103
8992,168
8993,816
8994,635
8995,789
8996,80
8997,211
8998,81
8999,633
9000,344
9001,207
9002,254
9003,567
9004,531
9005,221
9006,66
9007,8
9008,1130
9009,18
9010,52
9011,396
9012,1001
9013,78
9014,212
9015,42
9016,56
9017,2185
9018,87
9019,633
9020,73
9021,430
9022,70
9023,56
9024,82
9025,203
9026,940
9027,144
9028,59
9029,2801
9030,550
9031,214
9032,882
9033,977
9034,143
9035,103
9036,74
9037,1819
9038,1157
9039,86
9040,28
9041,1899
9042,161
9043,17
9044,305
9045,826
9046,383
9047,118
9048,19
9049,51
9050,337
9051,430
9052,97
9053,761
9054,1147
9055,479
9056,651
9057,670
9058,1850
9059,120
9060,389
9061,621
9062,210
9063,948
9064,118
9065,126
9066,43
9067,116
9068,470
9069,18
9070,413
9071,2784
9072,4
9073,355
9074,685
9075,964
9076,129
9077,94
9078,71
9079,148
9080,2743
9081,1428
9082,1858
9083,603
9084,63
9085,261
9086,1055
9087,214
9088,77
9089,688
9090,444
9091,38
9092,94
9093,578
9094,210
9095,91
9096,1105
9097,2422
9098,18
9099,23
9100,523
9101,1798
9102,415
9103,1262
9104,183
9105,121
9106,81
9107,250
9108,157
9109,1690
9110,1483
9111,1723
9112,64
9113,642
9114,585
9115,55
9116,506
9117,60
9118,142
9119,525
9120,2466
9121,1244
9122,665
9123,316
9124,37
9125,208
9126,154
9127,62
9128,199
9129,52
9130,51
9131,158
9132,165
9133,4049
9134,528
9135,82
9136,26
9137,232
9138,173
9139,107
9140,883
9141,31
9142,179
9143,96
9144,504
9145,287
9146,63
9147,22
9148,562
9149,596
9150,367
9151,1475
9152,807
9153,649
9154,3
9155,2172
9156,67
9157,4414
9158,81
9159,1561
9160,1654
9161,45
9162,266
9163,20
9164,59
9165,517
9166,397
9167,100
9168,714
9169,247
9170,1789
9171,172
9172,2071
9173,97
9174,106
9175,10
9176,94
9177,338
9178,46
9179,1896
9180,149
9181,2333
9182,147
9183,1951
9184,1729
9185,1047
9186,213
9187,233
9188,2782
9189,99
9190,984
9191,2194
9192,4
9193,68
9194,1074
9195,30
9196,22
9197,554
9198,408
9199,1438
9200,49
9201,1001
9202,1104
9203,2546
9204,1256
9205,505
9206,1731
9207,8
9208,46
9209,250
9210,645
9211,69
9212,36
9213,90
9214,4
9215,199
9216,4744
9217,217
9218,1058
9219,1958
9220,9
9221,29
9222,474
9223,997
9224,537
9225,61
9226,10
9227,4834
9228,45
9229,788
9230,2147
9231,315
9232,898
9233,237
9234,1798
9235,314
9236,333
9237,526
9238,88
9239,358
9240,655
9241,464
9242,1079
9243,151
9244,994
9245,66
9246,1575
9247,69
9248,878
9249,4136
9250,275
9251,682
9252,4
9253,685
